INFO 2025-12-05 10:40:59,023 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:41:41,442 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:41:41,510 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:41:41,702 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:41:41,715 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:43:54,319 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:43:54,320 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:43:56,090 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:43:56,095 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:44:00,055 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:44:00,080 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:44:02,655 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:44:02,670 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:44:05,258 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 234
INFO 2025-12-05 10:44:05,259 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 224
INFO 2025-12-05 10:44:07,286 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:44:07,287 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:44:09,867 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:44:09,869 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:44:11,389 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:44:11,390 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:44:13,762 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 234
INFO 2025-12-05 10:44:13,767 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 224
INFO 2025-12-05 10:44:15,045 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:44:15,052 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:47:51,442 autoreload C:\Users\OneTouch\Desktop\prashant_data\Backend-20250224T100201Z-001\Backend\test_manager\views.py changed, reloading.
INFO 2025-12-05 10:47:52,724 autoreload Watching for file changes with StatReloader
INFO 2025-12-05 10:49:41,370 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:49:41,446 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:49:41,548 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:49:41,553 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:49:41,701 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:49:47,792 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:49:47,793 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:49:47,910 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 243
INFO 2025-12-05 10:49:54,833 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:49:54,842 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:49:54,867 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:49:59,009 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:49:59,029 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 234
INFO 2025-12-05 10:49:59,030 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 224
INFO 2025-12-05 10:50:01,311 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:50:01,313 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:50:01,414 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:50:47,024 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 243
INFO 2025-12-05 10:50:47,032 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:50:47,036 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:50:52,087 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:50:52,099 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:50:52,103 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:52:40,128 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:52:40,129 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:52:40,139 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 243
INFO 2025-12-05 10:52:52,150 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:52:52,151 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:52:52,152 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:53:23,683 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:53:23,684 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 224
INFO 2025-12-05 10:53:23,806 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 234
INFO 2025-12-05 10:53:26,176 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:53:26,183 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:53:26,194 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:53:31,484 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:53:31,500 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 243
INFO 2025-12-05 10:53:31,501 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:53:33,808 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:53:33,810 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:53:33,812 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:55:34,500 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:55:34,513 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 243
INFO 2025-12-05 10:55:34,515 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:55:36,128 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:55:36,130 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:55:36,131 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:55:40,573 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 234
INFO 2025-12-05 10:55:40,574 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:55:40,598 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 224
INFO 2025-12-05 10:55:45,210 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=29&test_type=fullLength HTTP/1.1" 200 140
INFO 2025-12-05 10:55:45,211 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=29&test_type=fullLength HTTP/1.1" 200 136
INFO 2025-12-05 10:55:45,214 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=29&test_type=fullLength HTTP/1.1" 200 139
INFO 2025-12-05 10:55:54,111 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 240
INFO 2025-12-05 10:55:54,136 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 241
INFO 2025-12-05 10:55:54,137 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:56:03,186 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=30&test_type=practiceTest HTTP/1.1" 200 228
INFO 2025-12-05 10:56:03,265 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=30&test_type=practiceTest HTTP/1.1" 200 234
INFO 2025-12-05 10:56:03,292 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=30&test_type=practiceTest HTTP/1.1" 200 240
INFO 2025-12-05 10:56:05,879 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:56:05,886 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 241
INFO 2025-12-05 10:56:05,891 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 240
INFO 2025-12-05 10:56:28,448 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=31&test_type=fullLength HTTP/1.1" 200 114
INFO 2025-12-05 10:56:28,453 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=31&test_type=fullLength HTTP/1.1" 200 119
INFO 2025-12-05 10:56:28,480 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=31&test_type=fullLength HTTP/1.1" 200 120
INFO 2025-12-05 10:56:35,972 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=32&test_type=fullLength HTTP/1.1" 200 116
INFO 2025-12-05 10:56:35,976 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=32&test_type=fullLength HTTP/1.1" 200 124
INFO 2025-12-05 10:56:35,977 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=32&test_type=fullLength HTTP/1.1" 200 122
INFO 2025-12-05 10:56:38,514 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=31&test_type=fullLength HTTP/1.1" 200 119
INFO 2025-12-05 10:56:38,528 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=31&test_type=fullLength HTTP/1.1" 200 114
INFO 2025-12-05 10:56:38,529 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=31&test_type=fullLength HTTP/1.1" 200 120
INFO 2025-12-05 10:56:40,262 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 240
INFO 2025-12-05 10:56:40,265 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 241
